TIMESTAMP,UserID,TaskID,ViewingCondition,Task,Difficulty,TaskPhase,TruePositiveCount,TrueNegativeCount,FalsePositiveCount,FalseNegativeCount,Precision,Recall,Accuracy,F1Score,CompletionTime
1674.904,16,40,EXOCENTRIC,denoising,MEDIUM,test,1,10,390,99,0.002557545,0.01,0.022,0.004073319,51.1167
1733.554,16,41,EXOCENTRIC,denoising,EASY,test,91,146,4,9,0.9578947,0.91,0.948,0.9333333,57.45007
1770.671,16,42,EXOCENTRIC,denoising,EASY,test,96,145,5,4,0.9504951,0.96,0.964,0.9552239,35.95007
1796.521,16,43,EXOCENTRIC,denoising,EASY,test,98,142,8,2,0.9245283,0.98,0.96,0.9514563,24.66675
1848.637,16,44,EXOCENTRIC,denoising,HARD,test,98,623,27,2,0.784,0.98,0.9613333,0.8711112,51.18335
1891.137,16,45,EXOCENTRIC,denoising,MEDIUM,test,92,388,12,8,0.8846154,0.92,0.96,0.9019608,40.98328
1947.771,16,46,EXOCENTRIC,denoising,HARD,test,94,629,21,6,0.8173913,0.94,0.964,0.8744186,55.43335
2010.921,16,47,EXOCENTRIC,denoising,HARD,test,98,638,12,2,0.8909091,0.98,0.9813333,0.9333333,61.93323
2071.287,16,48,EXOCENTRIC,denoising,EASY,test,97,143,7,3,0.9326923,0.97,0.96,0.9509804,22.71655
2121.371,16,49,EXOCENTRIC,denoising,MEDIUM,test,89,392,8,11,0.9175258,0.89,0.962,0.9035533,48.2666
2181.254,16,50,EXOCENTRIC,denoising,MEDIUM,test,96,385,15,4,0.8648649,0.96,0.962,0.9099526,58.9834
2235.837,16,51,EXOCENTRIC,denoising,HARD,test,90,635,15,10,0.8571429,0.9,0.9666666,0.8780488,53.3667
2299.071,16,52,EXOCENTRIC,denoising,HARD,test,95,632,18,5,0.840708,0.95,0.9693334,0.8920188,61.5
2340.071,16,53,EXOCENTRIC,denoising,MEDIUM,test,96,389,11,4,0.8971962,0.96,0.97,0.9275362,39.5166
2380.937,16,54,EXOCENTRIC,denoising,EASY,test,90,148,2,10,0.9782609,0.9,0.952,0.9375,39.61646
2436.904,16,55,EGOCENTRIC,denoising,EASY,training,97,143,7,3,0.9326923,0.97,0.96,0.9509804,45.6167
2484.704,16,56,EGOCENTRIC,denoising,EASY,training,98,144,6,2,0.9423077,0.98,0.968,0.9607843,34.2168
2514.887,16,57,EGOCENTRIC,denoising,MEDIUM,training,91,389,11,9,0.8921568,0.91,0.96,0.9009901,27.7666
2583.354,16,58,EGOCENTRIC,denoising,HARD,test,97,623,27,3,0.7822581,0.97,0.96,0.8660715,55.69995
2649.421,16,59,EGOCENTRIC,denoising,MEDIUM,test,95,381,19,5,0.8333333,0.95,0.952,0.8878505,64.98315
2695.221,16,60,EGOCENTRIC,denoising,EASY,test,89,148,2,11,0.978022,0.89,0.948,0.9319372,44.4165
2775.654,16,61,EGOCENTRIC,denoising,MEDIUM,test,91,389,11,9,0.8921568,0.91,0.96,0.9009901,79.2666
2813.754,16,62,EGOCENTRIC,denoising,EASY,test,96,148,2,4,0.9795918,0.96,0.976,0.9696969,37.1333
2890.571,16,63,EGOCENTRIC,denoising,HARD,test,90,636,14,10,0.8653846,0.9,0.968,0.8823529,75.6499
2974.738,16,64,EGOCENTRIC,denoising,HARD,test,91,636,14,9,0.8666667,0.91,0.9693334,0.8878049,82.78345
3014.121,16,65,EGOCENTRIC,denoising,HARD,test,92,634,16,8,0.8518519,0.92,0.968,0.8846154,38.0166
3105.954,16,66,EGOCENTRIC,denoising,MEDIUM,test,94,395,5,6,0.949495,0.94,0.978,0.9447237,70.2168
3158.638,16,67,EGOCENTRIC,denoising,EASY,test,94,143,7,6,0.9306931,0.94,0.948,0.9353234,51.8667
3218.571,16,68,EGOCENTRIC,denoising,HARD,test,87,632,18,13,0.8285714,0.87,0.9586667,0.8487805,58.6167
3269.238,16,69,EGOCENTRIC,denoising,EASY,test,92,144,6,8,0.9387755,0.92,0.944,0.9292929,49.84985
3323.288,16,70,EGOCENTRIC,denoising,MEDIUM,test,96,388,12,4,0.8888889,0.96,0.968,0.9230769,52.9834
3375.288,16,71,EGOCENTRIC,denoising,EASY,test,97,148,2,3,0.979798,0.97,0.98,0.9748744,50.08325
3443.588,16,72,EGOCENTRIC,denoising,MEDIUM,test,93,387,13,7,0.8773585,0.93,0.96,0.9029126,67.1167
129.0201,17,1,EXOCENTRIC,denoising,EASY,training,0,150,0,100,0,0,0.6,0,55.30003
255.2202,17,2,EXOCENTRIC,denoising,EASY,training,8,139,11,92,0.4210526,0.08,0.588,0.1344538,110.8001
478.6204,17,3,EXOCENTRIC,denoising,MEDIUM,training,83,396,4,17,0.954023,0.83,0.958,0.8877005,220.9335
889.704,17,4,EXOCENTRIC,denoising,HARD,test,52,649,1,48,0.9811321,0.52,0.9346667,0.6797386,388.267
1113.654,17,5,EXOCENTRIC,denoising,MEDIUM,test,64,397,3,36,0.9552239,0.64,0.922,0.766467,222.0334
1219.204,17,6,EXOCENTRIC,denoising,EASY,test,97,146,4,3,0.9603961,0.97,0.972,0.9651741,102.9833
1493.738,17,7,EXOCENTRIC,denoising,HARD,test,86,633,17,14,0.8349515,0.86,0.9586667,0.8472906,273.2002
1576.605,17,8,EXOCENTRIC,denoising,EASY,test,95,145,5,5,0.95,0.95,0.96,0.95,81.65015
1713.855,17,9,EXOCENTRIC,denoising,HARD,test,86,641,9,14,0.9052632,0.86,0.9693334,0.8820513,136.05
1784.038,17,10,EXOCENTRIC,denoising,EASY,test,90,146,4,10,0.9574468,0.9,0.944,0.927835,69.1001
1893.805,17,11,EXOCENTRIC,denoising,MEDIUM,test,91,396,4,9,0.9578947,0.91,0.974,0.9333333,108.7834
2118.122,17,12,EXOCENTRIC,denoising,EASY,test,94,142,8,6,0.9215686,0.94,0.944,0.930693,97.75
2201.022,17,13,EXOCENTRIC,denoising,MEDIUM,test,91,389,11,9,0.8921568,0.91,0.96,0.9009901,81.81665
2297.388,17,14,EXOCENTRIC,denoising,MEDIUM,test,84,389,11,16,0.8842105,0.84,0.946,0.8615385,95.4668
2411.905,17,15,EXOCENTRIC,denoising,HARD,test,92,628,22,8,0.8070176,0.92,0.96,0.8598131,113.5
2508.938,17,16,EXOCENTRIC,denoising,MEDIUM,test,93,394,6,7,0.9393939,0.93,0.974,0.9346734,96.5332
2571.605,17,17,EXOCENTRIC,denoising,EASY,test,90,149,1,10,0.989011,0.9,0.956,0.9424084,61.8999
2689.272,17,18,EXOCENTRIC,denoising,HARD,test,94,623,27,6,0.7768595,0.94,0.956,0.8506787,116.8335
2812.922,17,19,EGOCENTRIC,denoising,EASY,training,94,145,5,6,0.949495,0.94,0.956,0.9447237,105.9333
2907.422,17,20,EGOCENTRIC,denoising,EASY,training,99,138,12,1,0.8918919,0.99,0.948,0.9383886,91.3501
3046.406,17,21,EGOCENTRIC,denoising,MEDIUM,training,95,383,17,5,0.8482143,0.95,0.956,0.8962264,128.4668
3128.356,17,22,EGOCENTRIC,denoising,EASY,test,98,146,4,2,0.9607843,0.98,0.976,0.970297,69.1499
3203.689,17,23,EGOCENTRIC,denoising,MEDIUM,test,95,389,11,5,0.8962264,0.95,0.968,0.9223301,74
3297.939,17,24,EGOCENTRIC,denoising,HARD,test,97,631,19,3,0.8362069,0.97,0.9706666,0.8981482,93.41675
3382.289,17,25,EGOCENTRIC,denoising,HARD,test,96,624,26,4,0.7868853,0.96,0.96,0.8648648,83.5
3451.156,17,26,EGOCENTRIC,denoising,HARD,test,89,639,11,11,0.89,0.89,0.9706666,0.89,68.01685
3560.339,17,27,EGOCENTRIC,denoising,HARD,test,91,631,19,9,0.8272727,0.91,0.9626667,0.8666667,108.3167
3615.639,17,28,EGOCENTRIC,denoising,EASY,test,89,147,3,11,0.9673913,0.89,0.944,0.9270833,54.4165
3713.206,17,29,EGOCENTRIC,denoising,MEDIUM,test,93,389,11,7,0.8942308,0.93,0.964,0.9117647,96.63354
3943.14,17,30,EGOCENTRIC,denoising,MEDIUM,test,95,389,11,5,0.8962264,0.95,0.968,0.9223301,102.7168
3995.073,17,31,EGOCENTRIC,denoising,MEDIUM,test,96,385,15,4,0.8648649,0.96,0.962,0.9099526,51.2002
4111.14,17,32,EGOCENTRIC,denoising,EASY,test,90,144,6,10,0.9375,0.9,0.936,0.9183673,115.2498
4169.606,17,33,EGOCENTRIC,denoising,HARD,test,87,636,14,13,0.8613861,0.87,0.964,0.8656716,57.7998
4235.257,17,34,EGOCENTRIC,denoising,MEDIUM,test,95,388,12,5,0.8878505,0.95,0.966,0.9178744,65
4305.023,17,35,EGOCENTRIC,denoising,EASY,test,95,144,6,5,0.9405941,0.95,0.956,0.9452736,68.7334
4346.291,17,36,EGOCENTRIC,denoising,EASY,test,99,143,7,1,0.9339623,0.99,0.968,0.961165,40.50049
4417.474,17,37,EXOCENTRIC,seperating,EASY,training,98,98,2,2,0.98,0.98,0.98,0.98,26.75
4446.707,17,38,EXOCENTRIC,seperating,EASY,training,99,99,1,1,0.99,0.99,0.99,0.99,26.78369
4474.34,17,39,EXOCENTRIC,seperating,MEDIUM,training,100,98,2,0,0.9803922,1,0.99,0.990099,26.3501
4543.824,17,40,EXOCENTRIC,seperating,MEDIUM,test,96,99,1,4,0.9896907,0.96,0.975,0.9746193,66.3667
4557.207,17,41,EXOCENTRIC,seperating,MEDIUM,test,97,97,3,3,0.97,0.97,0.97,0.97,12.6333
4578.857,17,42,EXOCENTRIC,seperating,MEDIUM,test,99,98,2,1,0.980198,0.99,0.985,0.9850746,20.7832
4590.59,17,43,EXOCENTRIC,seperating,EASY,test,100,99,1,0,0.990099,1,0.995,0.9950249,10.9502
4616.74,17,44,EXOCENTRIC,seperating,MEDIUM,test,97,100,0,3,1,0.97,0.985,0.9847716,25.2334
4639.041,17,45,EXOCENTRIC,seperating,HARD,test,90,90,10,10,0.9,0.9,0.9,0.9,21.18359
4667.324,17,46,EXOCENTRIC,seperating,EASY,test,100,100,0,0,1,1,1,1,27.4502
4691.324,17,47,EXOCENTRIC,seperating,HARD,test,88,100,0,12,1,0.88,0.94,0.9361702,23.1499
4929.274,17,48,EXOCENTRIC,seperating,HARD,test,93,91,9,7,0.9117647,0.93,0.92,0.920792,34.25
4969.974,17,49,EXOCENTRIC,seperating,HARD,test,92,90,10,8,0.9019608,0.92,0.91,0.9108911,39.6001
4993.857,17,50,EXOCENTRIC,seperating,EASY,test,99,100,0,1,1,0.99,0.995,0.9949749,22.8501
5008.541,17,51,EXOCENTRIC,seperating,EASY,test,99,100,0,1,1,0.99,0.995,0.9949749,13.8833
5040.94,17,52,EXOCENTRIC,seperating,MEDIUM,test,100,93,7,0,0.9345794,1,0.965,0.9661836,31.73291
5076.124,17,53,EXOCENTRIC,seperating,HARD,test,91,95,5,9,0.9479167,0.91,0.93,0.9285715,34.4668
5099.891,17,54,EXOCENTRIC,seperating,EASY,test,99,100,0,1,1,0.99,0.995,0.9949749,23.1001
5155.191,17,55,EGOCENTRIC,seperating,EASY,training,100,97,3,0,0.9708738,1,0.985,0.9852216,44.65039
5182.857,17,56,EGOCENTRIC,seperating,EASY,training,100,97,3,0,0.9708738,1,0.985,0.9852216,25.5166
5212.824,17,57,EGOCENTRIC,seperating,MEDIUM,training,99,97,3,1,0.9705882,0.99,0.98,0.980198,28.66699
5224.141,17,58,EGOCENTRIC,seperating,EASY,test,98,100,0,2,1,0.98,0.99,0.989899,8.683105
5268.074,17,59,EGOCENTRIC,seperating,HARD,test,94,93,7,6,0.9306931,0.94,0.935,0.9353234,43.06689
5283.257,17,60,EGOCENTRIC,seperating,HARD,test,93,94,6,7,0.9393939,0.93,0.935,0.9346734,14.33301
5313.657,17,61,EGOCENTRIC,seperating,MEDIUM,test,96,98,2,4,0.9795918,0.96,0.97,0.9696969,29.48291
5343.274,17,62,EGOCENTRIC,seperating,HARD,test,92,97,3,8,0.968421,0.92,0.945,0.9435897,28.90039
5378.024,17,63,EGOCENTRIC,seperating,MEDIUM,test,95,98,2,5,0.9793814,0.95,0.965,0.964467,34.2168
5409.607,17,64,EGOCENTRIC,seperating,MEDIUM,test,98,96,4,2,0.9607843,0.98,0.97,0.970297,30.8999
5444.841,17,65,EGOCENTRIC,seperating,MEDIUM,test,97,99,1,3,0.9897959,0.97,0.98,0.979798,34.69971
5460.641,17,66,EGOCENTRIC,seperating,MEDIUM,test,99,97,3,1,0.9705882,0.99,0.98,0.980198,10.06689
5493.724,17,67,EGOCENTRIC,seperating,EASY,test,100,99,1,0,0.990099,1,0.995,0.9950249,32.19971
5503.875,17,68,EGOCENTRIC,seperating,EASY,test,100,100,0,0,1,1,1,1,9.350098
5532.475,17,69,EGOCENTRIC,seperating,HARD,test,91,92,8,9,0.9191919,0.91,0.915,0.9145729,27.91699
5540.641,17,70,EGOCENTRIC,seperating,EASY,test,100,97,3,0,0.9708738,1,0.985,0.9852216,7.583496
5595.924,17,71,EGOCENTRIC,seperating,HARD,test,84,100,0,16,1,0.84,0.92,0.9130435,54.5498
5616.024,17,72,EGOCENTRIC,seperating,EASY,test,99,100,0,1,1,0.99,0.995,0.9949749,19.5835
342.7531,18,1,EGOCENTRIC,seperating,EASY,training,100,100,0,0,1,1,1,1,243.2166
394.2864,18,2,EGOCENTRIC,seperating,EASY,training,98,96,4,2,0.9607843,0.98,0.97,0.970297,42.61664
468.7863,18,3,EGOCENTRIC,seperating,MEDIUM,training,94,99,1,6,0.9894737,0.94,0.965,0.9641026,72.86658
564.0197,18,4,EGOCENTRIC,seperating,HARD,test,89,96,4,11,0.9569892,0.89,0.925,0.9222798,86.81662
609.1363,18,5,EGOCENTRIC,seperating,EASY,test,90,100,0,10,1,0.9,0.95,0.9473684,42.74994
658.9196,18,6,EGOCENTRIC,seperating,HARD,test,79,100,0,21,1,0.79,0.895,0.8826816,48.53333
709.3529,18,7,EGOCENTRIC,seperating,MEDIUM,test,100,96,4,0,0.9615384,1,0.98,0.9803922,49.28333
841.4028,18,8,EGOCENTRIC,seperating,HARD,test,95,95,5,5,0.95,0.95,0.95,0.95,131.1499
867.1028,18,9,EGOCENTRIC,seperating,EASY,test,98,100,0,2,1,0.98,0.99,0.989899,24.8667
882.0694,18,10,EGOCENTRIC,seperating,EASY,test,100,99,1,0,0.990099,1,0.995,0.9950249,13.91656
907.7861,18,11,EGOCENTRIC,seperating,MEDIUM,test,100,96,4,0,0.9615384,1,0.98,0.9803922,24.8833
944.7527,18,12,EGOCENTRIC,seperating,EASY,test,98,100,0,2,1,0.98,0.99,0.989899,28.76666
1006.603,18,13,EGOCENTRIC,seperating,MEDIUM,test,97,95,5,3,0.9509804,0.97,0.96,0.960396,60.61664
1044.586,18,14,EGOCENTRIC,seperating,HARD,test,90,96,4,10,0.9574468,0.9,0.93,0.927835,36.90002
1066.186,18,15,EGOCENTRIC,seperating,EASY,test,98,99,1,2,0.989899,0.98,0.985,0.9849247,20.58337
1106.269,18,16,EGOCENTRIC,seperating,MEDIUM,test,88,99,1,12,0.988764,0.88,0.935,0.931217,39.08325
1166.136,18,17,EGOCENTRIC,seperating,MEDIUM,test,95,99,1,5,0.9895833,0.95,0.97,0.9693877,58.84998
1216.319,18,18,EGOCENTRIC,seperating,HARD,test,94,96,4,6,0.9591837,0.94,0.95,0.9494949,49.15002
1277.936,18,19,EXOCENTRIC,seperating,EASY,training,100,100,0,0,1,1,1,1,37.08337
1285.336,18,20,EXOCENTRIC,seperating,EASY,training,99,100,0,1,1,0.99,0.995,0.9949749,6.100098
1296.719,18,21,EXOCENTRIC,seperating,MEDIUM,training,90,100,0,10,1,0.9,0.95,0.9473684,10.40002
1309.269,18,22,EXOCENTRIC,seperating,EASY,test,98,99,1,2,0.989899,0.98,0.985,0.9849247,6.849976
1334.552,18,23,EXOCENTRIC,seperating,HARD,test,94,89,11,6,0.8952381,0.94,0.915,0.9170732,24.28333
1340.903,18,24,EXOCENTRIC,seperating,EASY,test,99,100,0,1,1,0.99,0.995,0.9949749,4.56665
1346.802,18,25,EXOCENTRIC,seperating,EASY,test,99,99,1,1,0.99,0.99,0.99,0.99,5
1369.486,18,26,EXOCENTRIC,seperating,HARD,test,94,89,11,6,0.8952381,0.94,0.915,0.9170732,21.6167
1381.886,18,27,EXOCENTRIC,seperating,MEDIUM,test,99,98,2,1,0.980198,0.99,0.985,0.9850746,11.36658
1405.319,18,28,EXOCENTRIC,seperating,HARD,test,89,93,7,11,0.9270833,0.89,0.91,0.9081632,22.40002
1412.052,18,29,EXOCENTRIC,seperating,EASY,test,99,100,0,1,1,0.99,0.995,0.9949749,5.81665
1420.936,18,30,EXOCENTRIC,seperating,MEDIUM,test,98,97,3,2,0.970297,0.98,0.975,0.9751244,5.983276
1432.203,18,31,EXOCENTRIC,seperating,HARD,test,94,92,8,6,0.9215686,0.94,0.93,0.930693,10.3501
1559.652,18,32,EXOCENTRIC,seperating,HARD,test,93,84,16,7,0.853211,0.93,0.885,0.8899521,126.5333
1571.419,18,33,EXOCENTRIC,seperating,MEDIUM,test,97,96,4,3,0.9603961,0.97,0.965,0.9651741,10.5
1592.569,18,34,EXOCENTRIC,seperating,MEDIUM,test,98,96,4,2,0.9607843,0.98,0.97,0.970297,20.3667
1602.969,18,35,EXOCENTRIC,seperating,EASY,test,98,100,0,2,1,0.98,0.99,0.989899,9.650024
1618.952,18,36,EXOCENTRIC,seperating,MEDIUM,test,97,96,4,3,0.9603961,0.97,0.965,0.9651741,15.34998
1715.252,18,37,EGOCENTRIC,denoising,EASY,training,97,132,18,3,0.8434783,0.97,0.916,0.9023256,70.83325
1770.502,18,38,EGOCENTRIC,denoising,EASY,training,99,135,15,1,0.8684211,0.99,0.936,0.9252337,45.81665
1821.769,18,39,EGOCENTRIC,denoising,MEDIUM,training,100,224,176,0,0.3623188,1,0.648,0.5319149,37.81665
2008.635,18,40,EGOCENTRIC,denoising,HARD,test,96,551,99,4,0.4923077,0.96,0.8626667,0.6508474,116.6167
2054.902,18,41,EGOCENTRIC,denoising,HARD,test,93,535,115,7,0.4471154,0.93,0.8373333,0.6038961,44.80005
2078.602,18,42,EGOCENTRIC,denoising,MEDIUM,test,86,355,45,14,0.6564885,0.86,0.882,0.7445887,22.6167
2092.785,18,43,EGOCENTRIC,denoising,EASY,test,95,125,25,5,0.7916667,0.95,0.88,0.8636364,13.3501
2109.235,18,44,EGOCENTRIC,denoising,EASY,test,92,129,21,8,0.8141593,0.92,0.884,0.8638498,13.34985
2130.202,18,45,EGOCENTRIC,denoising,HARD,test,96,534,116,4,0.4528302,0.96,0.84,0.6153846,20.2002
2156.735,18,46,EGOCENTRIC,denoising,MEDIUM,test,99,287,113,1,0.4669811,0.99,0.772,0.6346154,25.8999
2168.419,18,47,EGOCENTRIC,denoising,EASY,test,98,129,21,2,0.8235294,0.98,0.908,0.8949772,10.4834
2200.602,18,48,EGOCENTRIC,denoising,HARD,test,90,570,80,10,0.5294118,0.9,0.88,0.6666667,29.3999
2220.569,18,49,EGOCENTRIC,denoising,MEDIUM,test,92,325,75,8,0.5508982,0.92,0.834,0.6891386,19.1499
2243.919,18,50,EGOCENTRIC,denoising,HARD,test,92,566,84,8,0.5227273,0.92,0.8773333,0.6666666,22.76685
2258.469,18,51,EGOCENTRIC,denoising,EASY,test,99,116,34,1,0.7443609,0.99,0.86,0.8497854,14.11646
2274.485,18,52,EGOCENTRIC,denoising,MEDIUM,test,83,333,67,17,0.5533333,0.83,0.832,0.664,15.0835
2295.952,18,53,EGOCENTRIC,denoising,MEDIUM,test,98,335,65,2,0.601227,0.98,0.866,0.7452471,20.59985
2314.952,18,54,EGOCENTRIC,denoising,EASY,test,99,104,46,1,0.6827586,0.99,0.812,0.8081633,18.5
2376.852,18,55,EXOCENTRIC,denoising,EASY,training,97,145,5,3,0.9509804,0.97,0.968,0.960396,45.68335
2403.619,18,56,EXOCENTRIC,denoising,EASY,training,100,140,10,0,0.9090909,1,0.96,0.952381,23.66675
2458.602,18,57,EXOCENTRIC,denoising,MEDIUM,training,100,362,38,0,0.7246377,1,0.924,0.8403361,43.3667
2474.035,18,58,EXOCENTRIC,denoising,MEDIUM,test,98,349,51,2,0.6577181,0.98,0.894,0.7871486,3.81665
2483.602,18,59,EXOCENTRIC,denoising,MEDIUM,test,96,383,17,4,0.8495575,0.96,0.958,0.9014085,8.68335
2505.402,18,60,EXOCENTRIC,denoising,EASY,test,100,133,17,0,0.8547009,1,0.932,0.921659,21.06665
2538.752,18,61,EXOCENTRIC,denoising,HARD,test,96,610,40,4,0.7058824,0.96,0.9413334,0.8135594,32.8999
2552.052,18,62,EXOCENTRIC,denoising,MEDIUM,test,93,388,12,7,0.8857143,0.93,0.962,0.907317,12.6665
2571.185,18,63,EXOCENTRIC,denoising,MEDIUM,test,99,373,27,1,0.7857143,0.99,0.944,0.8761062,18.6665
2578.835,18,64,EXOCENTRIC,denoising,EASY,test,99,139,11,1,0.9,0.99,0.952,0.9428571,6.983398
2590.002,18,65,EXOCENTRIC,denoising,EASY,test,99,137,13,1,0.8839286,0.99,0.944,0.9339623,10.3999
2613.852,18,66,EXOCENTRIC,denoising,HARD,test,94,594,56,6,0.6266667,0.94,0.9173333,0.752,21.9834
2639.902,18,67,EXOCENTRIC,denoising,HARD,test,88,627,23,12,0.7927928,0.88,0.9533333,0.8341232,25.06641
2658.385,18,68,EXOCENTRIC,denoising,HARD,test,93,629,21,7,0.8157895,0.93,0.9626667,0.8691589,17.75
2669.268,18,69,EXOCENTRIC,denoising,EASY,test,95,140,10,5,0.9047619,0.95,0.94,0.9268293,10.3999
2691.085,18,70,EXOCENTRIC,denoising,MEDIUM,test,94,367,33,6,0.7401575,0.94,0.922,0.8281938,19.61646
2701.485,18,71,EXOCENTRIC,denoising,HARD,test,95,626,24,5,0.7983193,0.95,0.9613333,0.8675799,9.616455
2711.352,18,72,EXOCENTRIC,denoising,EASY,test,96,146,4,4,0.96,0.96,0.968,0.96,9.283447
210.6033,19,1,EGOCENTRIC,denoising,EASY,training,99,131,19,1,0.8389831,0.99,0.92,0.9082569,176.8832
348.3365,19,2,EGOCENTRIC,denoising,EASY,training,95,143,7,5,0.9313725,0.95,0.952,0.9405941,130.1499
456.1198,19,3,EGOCENTRIC,denoising,MEDIUM,training,97,380,20,3,0.8290598,0.97,0.954,0.8940092,100.4166
805.9362,19,4,EGOCENTRIC,denoising,MEDIUM,test,72,391,9,28,0.8888889,0.72,0.926,0.7955801,333.7665
1033.336,19,5,EGOCENTRIC,denoising,MEDIUM,test,92,387,13,8,0.8761905,0.92,0.958,0.897561,224.4832
1264.553,19,6,EGOCENTRIC,denoising,HARD,test,87,646,4,13,0.956044,0.87,0.9773333,0.9109948,229.9498
1384.703,19,7,EGOCENTRIC,denoising,EASY,test,97,141,9,3,0.9150943,0.97,0.952,0.9417475,118.65
1612.486,19,8,EGOCENTRIC,denoising,HARD,test,78,642,8,22,0.9069768,0.78,0.96,0.8387097,226.2999
1769.786,19,9,EGOCENTRIC,denoising,EASY,test,90,146,4,10,0.9574468,0.9,0.944,0.927835,156.2999
1998.052,19,10,EGOCENTRIC,denoising,HARD,test,88,637,13,12,0.8712871,0.88,0.9666666,0.8756219,226.3331
2106.885,19,11,EGOCENTRIC,denoising,MEDIUM,test,97,390,10,3,0.9065421,0.97,0.974,0.9371981,107.3667
2313.685,19,12,EGOCENTRIC,denoising,MEDIUM,test,84,392,8,16,0.9130435,0.84,0.952,0.875,177.1831
2687.768,19,13,EGOCENTRIC,denoising,HARD,test,64,644,6,36,0.9142857,0.64,0.944,0.7529411,372.4163
2754.218,19,14,EGOCENTRIC,denoising,HARD,test,94,634,16,6,0.8545455,0.94,0.9706666,0.8952382,65.19995
2814.802,19,15,EGOCENTRIC,denoising,EASY,test,92,146,4,8,0.9583333,0.92,0.952,0.9387755,59.4668
2915.252,19,16,EGOCENTRIC,denoising,MEDIUM,test,93,392,8,7,0.9207921,0.93,0.97,0.9253731,99.53345
3070.718,19,17,EGOCENTRIC,denoising,EASY,test,74,148,2,26,0.9736842,0.74,0.888,0.8409091,154.283
3137.052,19,18,EGOCENTRIC,denoising,EASY,test,83,146,4,17,0.954023,0.83,0.916,0.8877005,64.91675
3227.318,19,19,EXOCENTRIC,denoising,EASY,training,94,146,4,6,0.9591837,0.94,0.96,0.9494949,65.56665
3270.485,19,20,EXOCENTRIC,denoising,EASY,training,81,149,1,19,0.9878049,0.81,0.92,0.8901099,36.7832
3293.868,19,21,EXOCENTRIC,denoising,MEDIUM,training,91,390,10,9,0.9009901,0.91,0.962,0.9054727,20.7832
3375.101,19,22,EXOCENTRIC,denoising,MEDIUM,test,91,396,4,9,0.9578947,0.91,0.974,0.9333333,71.81665
3395.601,19,23,EXOCENTRIC,denoising,EASY,test,79,149,1,21,0.9875,0.79,0.912,0.8777778,19.13281
3458.101,19,24,EXOCENTRIC,denoising,MEDIUM,test,67,394,6,33,0.9178082,0.67,0.922,0.7745665,61.7666
3477.468,19,25,EXOCENTRIC,denoising,HARD,test,88,635,15,12,0.8543689,0.88,0.964,0.8669951,18.4834
3510.001,19,26,EXOCENTRIC,denoising,MEDIUM,test,80,394,6,20,0.9302326,0.8,0.948,0.8602151,31.68335
3532.601,19,27,EXOCENTRIC,denoising,MEDIUM,test,92,389,11,8,0.8932039,0.92,0.962,0.906404,21.7998
3557.218,19,28,EXOCENTRIC,denoising,HARD,test,74,646,4,26,0.948718,0.74,0.96,0.8314607,23.6665
3583.135,19,29,EXOCENTRIC,denoising,MEDIUM,test,77,397,3,23,0.9625,0.77,0.948,0.8555555,24.81665
3630.801,19,30,EXOCENTRIC,denoising,EASY,test,88,149,1,12,0.988764,0.88,0.948,0.931217,29.06689
3679.401,19,31,EXOCENTRIC,denoising,HARD,test,81,640,10,19,0.8901099,0.81,0.9613333,0.8481675,47.2832
3735.868,19,32,EXOCENTRIC,denoising,HARD,test,84,636,14,16,0.8571429,0.84,0.96,0.8484848,55.2666
3769.401,19,33,EXOCENTRIC,denoising,EASY,test,95,146,4,5,0.959596,0.95,0.964,0.9547738,32.3501
3797.534,19,34,EXOCENTRIC,denoising,EASY,test,87,147,3,13,0.9666666,0.87,0.936,0.9157895,26.53345
3834.684,19,35,EXOCENTRIC,denoising,EASY,test,87,148,2,13,0.9775281,0.87,0.94,0.9206349,36.05005
3894.201,19,36,EXOCENTRIC,denoising,HARD,test,91,637,13,9,0.875,0.91,0.9706666,0.8921568,58.11646
4012.401,19,37,EGOCENTRIC,seperating,EASY,training,91,100,0,9,1,0.91,0.955,0.9528795,106.3167
4052.284,19,38,EGOCENTRIC,seperating,EASY,training,99,100,0,1,1,0.99,0.995,0.9949749,35.5498
4114.801,19,39,EGOCENTRIC,seperating,MEDIUM,training,100,98,2,0,0.9803922,1,0.99,0.990099,59.86646
4172.451,19,40,EGOCENTRIC,seperating,EASY,test,97,100,0,3,1,0.97,0.985,0.9847716,49.2832
4248.234,19,41,EGOCENTRIC,seperating,MEDIUM,test,92,99,1,8,0.9892473,0.92,0.955,0.9533679,74.86621
4352.367,19,42,EGOCENTRIC,seperating,HARD,test,82,97,3,18,0.9647059,0.82,0.895,0.8864865,103.2163
4457.634,19,43,EGOCENTRIC,seperating,MEDIUM,test,93,98,2,7,0.9789473,0.93,0.955,0.9538462,104.3999
4495.717,19,44,EGOCENTRIC,seperating,EASY,test,99,100,0,1,1,0.99,0.995,0.9949749,36.8833
4614.167,19,45,EGOCENTRIC,seperating,MEDIUM,test,93,100,0,7,1,0.93,0.965,0.9637306,117.6167
4667.601,19,46,EGOCENTRIC,seperating,MEDIUM,test,94,99,1,6,0.9894737,0.94,0.965,0.9641026,52.6333
4814.284,19,47,EGOCENTRIC,seperating,HARD,test,76,99,1,24,0.987013,0.76,0.875,0.8587571,145.6333
